time,latitude,longitude,Effort,Catch_SWO,Catch_ALB,Catch_YFT,Catch_BET,Year,Month,Month_Name
13-Jul,-34,15,2500,974,136,0,0,2013,7,Juillet
13-Jul,-34,16,9700,3340,3935,582,860,2013,7,Juillet
13-Jul,-34,17,8400,1511,4310,709,158,2013,7,Juillet
13-Jul,-34,18,3000,309,696,0,40,2013,7,Juillet
13-Jul,-35,15,1500,468,41,272,10,2013,7,Juillet
13-Jul,-35,16,4000,1172,1501,75,255,2013,7,Juillet
13-Jul,-35,17,3850,704,616,574,110,2013,7,Juillet
13-Jul,-35,18,4500,391,936,931,540,2013,7,Juillet
13-Jul,-35,19,900,0,283,57,0,2013,7,Juillet
13-Jul,-36,15,1500,476,90,75,130,2013,7,Juillet
13-Jul,-36,16,3000,487,819,133,140,2013,7,Juillet
13-Aug,-28,9,1407,0,462,0,12,2013,8,Ao?t
13-Aug,-29,9,16792,3630,11645,125,1410,2013,8,Ao?t
13-Aug,-29,10,14021,2815,8354,72,2084,2013,8,Ao?t
13-Aug,-30,10,2607,504,771,68,615,2013,8,Ao?t
13-Aug,-30,11,1407,228,146,0,300,2013,8,Ao?t
13-Aug,-30,12,1407,353,0,0,215,2013,8,Ao?t
13-Aug,-31,11,1200,197,90,34,380,2013,8,Ao?t
13-Aug,-31,13,3300,1132,367,0,1200,2013,8,Ao?t
13-Aug,-31,15,1407,272,0,0,8,2013,8,Ao?t
13-Aug,-34,16,1000,304,198,0,0,2013,8,Ao?t
13-Aug,-34,17,15000,2264,3882,437,3150,2013,8,Ao?t
13-Aug,-35,17,3000,428,829,195,980,2013,8,Ao?t
13-Sep,-27,7,1506,170,1042,61,20,2013,9,Septembre
13-Sep,-27,8,3000,782,5203,57,195,2013,9,Septembre
13-Sep,-28,7,2780,205,1389,0,40,2013,9,Septembre
13-Sep,-28,8,6000,1270,3758,44,370,2013,9,Septembre
13-Sep,-28,9,4500,2093,1651,0,126,2013,9,Septembre
13-Sep,-29,7,1390,111,964,0,12,2013,9,Septembre
13-Sep,-29,8,8890,2016,4062,34,631,2013,9,Septembre
13-Sep,-29,9,2850,816,1429,0,200,2013,9,Septembre
13-Sep,-29,10,3900,1184,1333,0,130,2013,9,Septembre
13-Sep,-29,11,22400,4421,9246,124,2005,2013,9,Septembre
13-Sep,-30,12,1300,303,311,0,200,2013,9,Septembre
13-Sep,-32,9,1390,88,46,0,56,2013,9,Septembre
13-Sep,-34,17,4300,216,312,69,290,2013,9,Septembre
13-Sep,-35,18,1400,0,0,45,80,2013,9,Septembre
13-Sep,-36,19,3600,975,2696,2575,780,2013,9,Septembre
13-Oct,-26,9,3996,245,1023,0,130,2013,10,Octobre
13-Oct,-26,10,27621,4690,24778,0,2064,2013,10,Octobre
13-Oct,-26,11,1100,263,848,0,60,2013,10,Octobre
13-Oct,-27,7,10542,846,11144,61,520,2013,10,Octobre
13-Oct,-27,9,3060,486,2094,0,145,2013,10,Octobre
13-Oct,-27,10,15350,4230,7075,0,1014,2013,10,Octobre
13-Oct,-28,10,2350,342,763,0,150,2013,10,Octobre
13-Oct,-29,11,1250,211,283,0,25,2013,10,Octobre
13-Oct,-30,11,1250,243,68,28,24,2013,10,Octobre
13-Oct,-36,19,6600,757,907,1130,100,2013,10,Octobre
13-Nov,-29,10,1500,79,194,0,5,2013,11,Novembre
13-Nov,-30,14,9850,691,13673,0,519,2013,11,Novembre
13-Nov,-32,14,1500,0,43,0,25,2013,11,Novembre
13-Nov,-33,15,1500,118,34,0,20,2013,11,Novembre
13-Nov,-35,15,1500,114,35,0,40,2013,11,Novembre
13-Nov,-35,17,1100,0,0,0,12,2013,11,Novembre
13-Nov,-35,18,2200,164,226,260,15,2013,11,Novembre
13-Nov,-35,19,2600,1003,98,670,78,2013,11,Novembre
13-Nov,-36,19,6400,2834,63,2258,95,2013,11,Novembre
13-Dec,-30,13,6200,137,1921,0,160,2013,12,D¨¦cembre
13-Dec,-30,14,46400,2118,33364,57,1113,2013,12,D¨¦cembre
13-Dec,-30,15,4950,0,2260,0,0,2013,12,D¨¦cembre
13-Dec,-31,14,1500,72,119,0,60,2013,12,D¨¦cembre
13-Dec,-31,15,6700,322,1109,33,76,2013,12,D¨¦cembre
13-Dec,-32,14,3000,183,377,0,140,2013,12,D¨¦cembre
13-Dec,-32,16,2400,0,1468,0,20,2013,12,D¨¦cembre
13-Dec,-33,16,3600,334,546,0,20,2013,12,D¨¦cembre
14-Jan,-29,14,3108,0,2145,0,220,2014,1,Janvier
14-Jan,-30,14,31044,1403,21524,428,1678,2014,1,Janvier
14-Jan,-30,15,1100,59,452,0,0,2014,1,Janvier
14-Jan,-31,14,2200,59,198,28,40,2014,1,Janvier
14-Jan,-31,15,2504,0,276,0,8,2014,1,Janvier
14-Jan,-32,15,1100,66,480,85,0,2014,1,Janvier
14-Jan,-34,17,3000,161,53,0,30,2014,1,Janvier
14-Jan,-34,18,8100,0,0,0,0,2014,1,Janvier
14-Jan,-35,18,11750,0,0,237,0,2014,1,Janvier
14-Jan,-35,19,10050,79,0,0,0,2014,1,Janvier
14-Feb,-30,14,4500,0,170,0,12,2014,2,F¨¦vrier
14-Feb,-31,15,1500,46,0,0,0,2014,2,F¨¦vrier
14-Feb,-34,14,1500,0,0,0,0,2014,2,F¨¦vrier
14-Feb,-34,17,1500,0,34,0,0,2014,2,F¨¦vrier
14-Feb,-34,18,7850,111,0,3302,0,2014,2,F¨¦vrier
14-Feb,-35,18,21100,443,164,15279,28,2014,2,F¨¦vrier
14-Feb,-35,19,900,0,0,0,0,2014,2,F¨¦vrier
14-Feb,-36,19,1500,0,0,40,0,2014,2,F¨¦vrier
14-Mar,-30,13,1392,0,29,0,80,2014,3,Mars
14-Mar,-30,14,1392,0,510,0,60,2014,3,Mars
14-Mar,-31,15,1392,0,432,0,22,2014,3,Mars
14-Mar,-32,14,1392,51,235,129,550,2014,3,Mars
14-Mar,-33,15,1554,191,98,0,220,2014,3,Mars
14-Mar,-34,17,2050,39,0,170,0,2014,3,Mars
14-Mar,-34,18,12250,329,158,1554,72,2014,3,Mars
14-Mar,-35,18,25592,1639,287,3537,120,2014,3,Mars
14-Mar,-35,19,4950,632,0,723,24,2014,3,Mars
14-Mar,-36,19,1300,0,0,28,0,2014,3,Mars
14-Apr,-33,17,2100,0,0,0,0,2014,4,Avril
14-Apr,-34,16,5200,2638,339,153,155,2014,4,Avril
14-Apr,-34,17,3500,129,130,148,16,2014,4,Avril
14-Apr,-34,18,11500,174,0,176,73,2014,4,Avril
14-Apr,-35,17,1200,250,79,101,20,2014,4,Avril
14-Apr,-35,18,22200,2170,227,3752,220,2014,4,Avril
14-Apr,-35,19,11600,828,208,1215,20,2014,4,Avril
14-Apr,-36,19,10000,786,168,427,30,2014,4,Avril
14-May,-31,14,2200,822,384,96,175,2014,5,Mai
14-May,-31,15,3300,1612,396,28,525,2014,5,Mai
14-May,-32,14,3500,1086,774,28,340,2014,5,Mai
14-May,-32,15,14700,9924,4501,782,4460,2014,5,Mai
14-May,-33,15,9600,2962,2206,740,1010,2014,5,Mai
14-May,-33,16,11900,3796,3735,1285,874,2014,5,Mai
14-May,-33,17,1300,0,0,0,0,2014,5,Mai
14-May,-34,16,2600,1645,418,305,62,2014,5,Mai
14-May,-34,17,12850,741,489,695,117,2014,5,Mai
14-May,-34,18,18650,0,0,446,22,2014,5,Mai
14-May,-35,17,2400,197,51,81,40,2014,5,Mai
14-May,-35,18,3900,67,77,297,30,2014,5,Mai
14-May,-35,19,3900,0,0,0,0,2014,5,Mai
14-Jun,-28,11,1560,95,410,163,188,2014,6,Juin
14-Jun,-29,11,6084,1496,3033,258,785,2014,6,Juin
14-Jun,-29,12,1560,401,1425,102,320,2014,6,Juin
14-Jun,-30,11,1248,204,1264,0,280,2014,6,Juin
14-Jun,-30,12,6880,2437,3644,514,1850,2014,6,Juin
14-Jun,-30,13,11450,7145,2232,288,2860,2014,6,Juin
14-Jun,-30,14,7304,1421,1515,0,1282,2014,6,Juin
14-Jun,-31,13,4650,2862,972,17,960,2014,6,Juin
14-Jun,-31,14,1100,132,28,0,175,2014,6,Juin
14-Jun,-31,15,3432,497,680,0,360,2014,6,Juin
14-Jun,-32,14,4250,1572,661,350,635,2014,6,Juin
14-Jun,-32,15,4900,1166,220,199,780,2014,6,Juin
14-Jun,-33,14,1100,1053,226,226,400,2014,6,Juin
14-Jun,-33,15,11750,5357,2767,2178,3430,2014,6,Juin
14-Jun,-33,16,14090,5140,4997,1218,2235,2014,6,Juin
14-Jun,-33,17,1000,0,0,0,0,2014,6,Juin
14-Jun,-34,16,6700,3161,3624,1777,740,2014,6,Juin
14-Jun,-34,17,21350,1670,1502,1068,677,2014,6,Juin
14-Jun,-34,18,17550,137,328,661,132,2014,6,Juin
14-Jun,-35,17,1500,382,305,226,80,2014,6,Juin
14-Jun,-35,18,4600,487,876,525,60,2014,6,Juin
14-Jun,-35,19,5450,316,0,0,0,2014,6,Juin
14-Jun,-36,19,3700,118,0,0,0,2014,6,Juin
14-Jul,-27,10,3300,66,955,28,600,2014,7,Juillet
14-Jul,-28,7,1560,507,339,0,45,2014,7,Juillet
14-Jul,-28,9,3120,305,397,0,100,2014,7,Juillet
14-Jul,-28,11,1100,99,226,0,300,2014,7,Juillet
14-Jul,-29,8,1560,242,156,0,300,2014,7,Juillet
14-Jul,-29,9,1710,57,167,0,160,2014,7,Juillet
14-Jul,-29,11,1560,796,314,0,50,2014,7,Juillet
14-Jul,-30,8,7800,1817,2851,0,1035,2014,7,Juillet
14-Jul,-30,9,1560,392,1133,54,130,2014,7,Juillet
14-Jul,-30,11,3120,226,462,0,135,2014,7,Juillet
14-Jul,-30,13,1100,395,68,0,150,2014,7,Juillet
14-Jul,-30,14,12300,2513,2170,85,4950,2014,7,Juillet
14-Jul,-31,11,1710,392,221,0,80,2014,7,Juillet
14-Jul,-31,14,12400,4241,1565,220,3630,2014,7,Juillet
14-Jul,-31,15,1500,99,277,0,120,2014,7,Juillet
14-Jul,-32,14,1500,151,220,0,60,2014,7,Juillet
14-Jul,-33,14,1000,88,50,0,24,2014,7,Juillet
14-Jul,-33,15,1500,53,107,0,120,2014,7,Juillet
14-Jul,-34,16,4000,1442,416,250,320,2014,7,Juillet
14-Jul,-34,17,15900,1063,2477,2938,1287,2014,7,Juillet
14-Jul,-34,18,20700,0,112,258,48,2014,7,Juillet
14-Jul,-35,16,4500,1649,1427,3145,2060,2014,7,Juillet
14-Jul,-35,17,14100,4570,3398,6143,3150,2014,7,Juillet
14-Jul,-35,18,17250,3682,1672,3461,1020,2014,7,Juillet
14-Jul,-35,19,11250,0,0,79,0,2014,7,Juillet
14-Jul,-36,19,4800,2447,322,712,85,2014,7,Juillet
14-Aug,-27,7,1710,316,415,0,80,2014,8,Ao?t
14-Aug,-27,8,3270,1086,779,0,130,2014,8,Ao?t
14-Aug,-30,14,3500,693,1706,0,60,2014,8,Ao?t
14-Aug,-30,15,800,355,577,0,20,2014,8,Ao?t
14-Aug,-31,14,3410,326,627,49,60,2014,8,Ao?t
14-Aug,-31,15,1600,441,250,0,60,2014,8,Ao?t
14-Aug,-32,14,2810,617,1321,0,430,2014,8,Ao?t
14-Aug,-32,16,1900,434,509,0,110,2014,8,Ao?t
14-Aug,-33,14,2300,526,96,0,40,2014,8,Ao?t
14-Aug,-33,16,5700,653,1927,0,108,2014,8,Ao?t
14-Aug,-33,17,6800,539,1893,283,850,2014,8,Ao?t
14-Aug,-34,15,1500,787,236,0,80,2014,8,Ao?t
14-Aug,-34,17,8600,1243,2342,258,1160,2014,8,Ao?t
14-Aug,-34,18,10000,0,0,0,0,2014,8,Ao?t
14-Aug,-35,15,1500,84,176,0,160,2014,8,Ao?t
14-Aug,-35,16,4900,1103,289,128,500,2014,8,Ao?t
14-Aug,-35,17,12900,1599,6345,819,4540,2014,8,Ao?t
14-Aug,-35,18,57900,5703,56664,4736,21289,2014,8,Ao?t
14-Aug,-35,19,10600,196,297,197,40,2014,8,Ao?t
14-Aug,-36,17,1500,86,226,0,180,2014,8,Ao?t
14-Aug,-36,19,8854,3005,3478,2546,530,2014,8,Ao?t
14-Aug,-37,19,1350,111,20,43,0,2014,8,Ao?t
14-Sep,-30,12,1200,237,0,0,0,2014,9,Septembre
14-Sep,-30,14,5600,382,1644,0,140,2014,9,Septembre
14-Sep,-30,15,14500,961,7921,0,524,2014,9,Septembre
14-Sep,-31,14,5200,250,1639,0,124,2014,9,Septembre
14-Sep,-31,15,5300,520,1170,60,140,2014,9,Septembre
14-Sep,-32,15,1300,316,0,0,0,2014,9,Septembre
14-Sep,-33,16,7224,175,2479,0,182,2014,9,Septembre
14-Sep,-33,17,3120,136,1634,0,155,2014,9,Septembre
14-Sep,-34,14,1350,132,0,0,50,2014,9,Septembre
14-Sep,-34,16,1404,129,186,0,80,2014,9,Septembre
14-Sep,-34,17,9528,542,1636,61,296,2014,9,Septembre
14-Sep,-34,18,7100,0,0,0,25,2014,9,Septembre
14-Sep,-35,16,1100,66,28,34,10,2014,9,Septembre
14-Sep,-35,17,2800,59,227,0,90,2014,9,Septembre
14-Sep,-35,18,10754,1039,2744,1475,1340,2014,9,Septembre
14-Sep,-35,19,11104,757,915,1824,581,2014,9,Septembre
14-Sep,-36,16,1200,,,,,2014,9,Septembre
14-Sep,-36,18,3704,32,1339,738,515,2014,9,Septembre
14-Sep,-36,19,13804,780,2718,3313,1235,2014,9,Septembre
14-Oct,-30,14,8000,488,2268,45,175,2014,10,Octobre
14-Oct,-30,15,7850,1100,2790,0,213,2014,10,Octobre
14-Oct,-31,15,6650,238,1780,0,100,2014,10,Octobre
14-Oct,-32,13,1200,33,85,0,60,2014,10,Octobre
14-Oct,-32,16,1200,0,94,0,0,2014,10,Octobre
14-Oct,-33,14,1200,186,106,0,15,2014,10,Octobre
14-Oct,-33,15,1300,158,0,0,10,2014,10,Octobre
14-Oct,-34,17,2600,0,0,198,25,2014,10,Octobre
14-Oct,-34,18,2300,0,94,211,25,2014,10,Octobre
14-Oct,-35,16,1250,87,67,0,20,2014,10,Octobre
14-Oct,-35,17,1300,66,79,0,20,2014,10,Octobre
14-Oct,-35,18,34530,9028,3713,22346,2012,2014,10,Octobre
14-Oct,-35,19,16400,3254,1722,12779,980,2014,10,Octobre
14-Oct,-36,18,2200,292,341,1668,300,2014,10,Octobre
14-Oct,-36,19,12004,4151,1881,11476,305,2014,10,Octobre
14-Oct,-37,18,1100,362,0,622,75,2014,10,Octobre
14-Nov,-30,14,16100,711,8808,51,552,2014,11,Novembre
14-Nov,-30,15,13750,533,9458,79,772,2014,11,Novembre
14-Nov,-34,18,9450,0,0,246,8,2014,11,Novembre
14-Nov,-35,14,1750,0,0,0,0,2014,11,Novembre
14-Nov,-35,17,2650,0,0,68,70,2014,11,Novembre
14-Nov,-35,18,49810,2251,1689,24294,604,2014,11,Novembre
14-Nov,-35,19,23600,791,198,4561,423,2014,11,Novembre
14-Nov,-36,19,4000,142,90,745,26,2014,11,Novembre
14-Dec,-30,14,49458,1624,45829,45,6358,2014,12,D¨¦cembre
14-Dec,-30,15,1100,0,198,0,30,2014,12,D¨¦cembre
14-Dec,-31,15,1100,0,85,0,0,2014,12,D¨¦cembre
14-Dec,-34,17,2500,130,154,0,0,2014,12,D¨¦cembre
14-Dec,-34,18,11750,0,0,62,0,2014,12,D¨¦cembre
14-Dec,-35,18,10800,164,0,452,10,2014,12,D¨¦cembre
14-Dec,-35,19,15900,266,0,657,0,2014,12,D¨¦cembre
14-Dec,-36,18,1400,62,0,238,60,2014,12,D¨¦cembre
14-Dec,-36,19,1000,0,0,0,0,2014,12,D¨¦cembre
14-Dec,-37,19,1400,67,0,199,90,2014,12,D¨¦cembre
14-Dec,-39,18,1000,0,0,0,0,2014,12,D¨¦cembre
15-Jan,-30,14,10500,293,2437,0,230,2015,1,Janvier
15-Jan,-34,18,10000,0,0,40,0,2015,1,Janvier
15-Jan,-35,18,5000,341,0,47,10,2015,1,Janvier
15-Jan,-35,19,15000,164,0,40,0,2015,1,Janvier
15-Jan,-36,19,3650,0,0,0,0,2015,1,Janvier
15-Feb,-34,18,9750,0,0,141,0,2015,2,F¨¦vrier
15-Feb,-35,18,15500,1345,124,3521,32,2015,2,F¨¦vrier
15-Feb,-35,19,8750,1787,0,4432,20,2015,2,F¨¦vrier
15-Feb,-36,19,2350,89,0,62,0,2015,2,F¨¦vrier
15-Mar,-34,17,13150,296,530,1222,134,2015,3,Mars
15-Mar,-34,18,13340,318,731,585,390,2015,3,Mars
15-Mar,-35,16,1400,228,41,69,35,2015,3,Mars
15-Mar,-35,17,1400,62,0,0,30,2015,3,Mars
15-Mar,-35,18,38256,1814,3565,7500,2070,2015,3,Mars
15-Mar,-35,19,14950,867,1288,1895,122,2015,3,Mars
15-Mar,-36,16,1550,0,199,37,20,2015,3,Mars
15-Mar,-36,18,4150,416,329,495,12,2015,3,Mars
15-Mar,-36,19,31150,6861,6464,7437,348,2015,3,Mars
15-Mar,-37,19,1300,171,57,141,0,2015,3,Mars
15-Apr,-34,8,1000,0,0,28,0,2015,4,Avril
15-Apr,-34,16,2550,913,104,419,100,2015,4,Avril
15-Apr,-34,17,2560,834,158,635,160,2015,4,Avril
15-Apr,-34,18,16100,0,0,180,0,2015,4,Avril
15-Apr,-35,18,22330,1058,442,3661,131,2015,4,Avril
15-Apr,-35,19,32500,461,69,1094,40,2015,4,Avril
15-Apr,-36,19,4560,671,154,425,60,2015,4,Avril
15-May,-30,11,6216,2084,1406,619,1100,2015,5,Mai
15-May,-30,12,4108,788,828,408,1110,2015,5,Mai
15-May,-30,13,5925,4118,961,113,850,2015,5,Mai
15-May,-30,14,20170,10467,8865,286,9980,2015,5,Mai
15-May,-31,11,3108,968,486,205,230,2015,5,Mai
15-May,-31,14,4000,2280,1122,212,1360,2015,5,Mai
15-May,-31,15,9250,3933,1980,244,1155,2015,5,Mai
15-May,-32,14,7560,2767,380,544,480,2015,5,Mai
15-May,-32,15,6320,1555,191,521,875,2015,5,Mai
15-May,-32,16,1300,145,113,0,50,2015,5,Mai
15-May,-33,14,1670,1308,68,176,140,2015,5,Mai
15-May,-33,15,5975,2749,184,344,447,2015,5,Mai
15-May,-33,16,12300,3818,737,767,1395,2015,5,Mai
15-May,-33,17,2800,164,0,34,20,2015,5,Mai
15-May,-34,14,1200,0,0,96,0,2015,5,Mai
15-May,-34,15,2400,642,232,306,64,2015,5,Mai
15-May,-34,17,8400,561,70,190,82,2015,5,Mai
15-May,-34,18,8400,0,0,122,0,2015,5,Mai
15-May,-35,15,1200,1046,324,69,60,2015,5,Mai
15-May,-35,18,15600,471,264,2130,112,2015,5,Mai
15-May,-35,19,16400,178,113,233,24,2015,5,Mai
15-May,-36,19,1350,99,0,0,0,2015,5,Mai
15-Jun,-31,15,3800,1974,564,463,2130,2015,6,Juin
15-Jun,-32,13,6100,2378,527,34,4430,2015,6,Juin
15-Jun,-32,14,11260,4537,759,113,6680,2015,6,Juin
15-Jun,-32,15,4420,1534,332,659,2560,2015,6,Juin
15-Jun,-33,12,2500,842,356,0,1600,2015,6,Juin
15-Jun,-33,13,4950,2533,537,34,3350,2015,6,Juin
15-Jun,-33,14,4800,6743,678,73,3500,2015,6,Juin
15-Jun,-33,16,30200,11512,3752,2814,7718,2015,6,Juin
15-Jun,-33,17,8100,2572,1399,481,1264,2015,6,Juin
15-Jun,-34,7,1000,0,0,0,0,2015,6,Juin
15-Jun,-34,14,1200,439,319,0,210,2015,6,Juin
15-Jun,-34,15,1200,146,68,0,640,2015,6,Juin
15-Jun,-34,17,7400,704,831,60,58,2015,6,Juin
15-Jun,-34,18,19770,670,0,170,150,2015,6,Juin
15-Jun,-35,18,14440,2425,386,366,1290,2015,6,Juin
15-Jun,-30,13,7760,2618,706,206,6000,2015,6,Juin
15-Jun,-31,13,7350,2267,676,57,3160,2015,6,Juin
15-Jun,-31,14,14405,7418,1610,1238,7020,2015,6,Juin
15-Jul,-26,6,1200,230,28,28,250,2015,7,Juillet
15-Jul,-26,7,1200,197,170,0,600,2015,7,Juillet
15-Jul,-26,8,1200,296,198,0,500,2015,7,Juillet
15-Jul,-26,9,2796,345,1353,0,1285,2015,7,Juillet
15-Jul,-26,10,2796,743,2162,0,1150,2015,7,Juillet
15-Jul,-27,9,2796,284,2323,0,1470,2015,7,Juillet
15-Jul,-27,11,6990,1674,5564,0,2095,2015,7,Juillet
15-Jul,-30,10,1200,132,0,0,175,2015,7,Juillet
15-Jul,-31,13,1200,461,28,0,100,2015,7,Juillet
15-Jul,-32,13,1200,230,0,0,250,2015,7,Juillet
15-Jul,-33,14,4830,1320,1055,158,2932,2015,7,Juillet
15-Jul,-33,15,1200,263,0,0,225,2015,7,Juillet
15-Jul,-34,18,10550,0,73,0,0,2015,7,Juillet
15-Jul,-35,16,1200,0,0,0,50,2015,7,Juillet
15-Jul,-35,18,7300,886,3862,673,940,2015,7,Juillet
15-Jul,-35,19,15800,0,1695,54,186,2015,7,Juillet
15-Jul,-36,18,2600,533,706,85,430,2015,7,Juillet
15-Jul,-36,19,5400,0,0,34,0,2015,7,Juillet
15-Aug,-26,9,2800,713,759,0,295,2015,8,Ao?t
15-Aug,-27,9,4350,441,1748,0,525,2015,8,Ao?t
15-Aug,-29,10,2600,355,181,0,420,2015,8,Ao?t
15-Aug,-29,11,5200,2013,497,17,1120,2015,8,Ao?t
15-Aug,-30,11,1300,329,124,0,450,2015,8,Ao?t
15-Aug,-32,12,3900,1776,79,0,630,2015,8,Ao?t
15-Aug,-32,13,1300,618,0,0,150,2015,8,Ao?t
15-Aug,-34,17,3250,0,0,0,0,2015,8,Ao?t
15-Aug,-34,18,9200,0,0,0,0,2015,8,Ao?t
15-Aug,-35,16,1200,46,229,0,140,2015,8,Ao?t
15-Aug,-35,17,7773,703,709,283,1560,2015,8,Ao?t
15-Aug,-35,18,16790,1678,6519,3756,4335,2015,8,Ao?t
15-Aug,-35,19,11700,1889,10184,1799,2695,2015,8,Ao?t
15-Aug,-36,18,17600,2650,1811,5108,3405,2015,8,Ao?t
15-Aug,-36,19,32375,21354,19709,19435,4872,2015,8,Ao?t
15-Aug,-37,18,3800,1000,644,977,1600,2015,8,Ao?t
15-Sep,-29,12,1300,0,57,0,10,2015,9,Septembre
15-Sep,-30,12,3900,743,158,0,230,2015,9,Septembre
15-Sep,-32,12,1300,33,0,0,60,2015,9,Septembre
15-Sep,-33,17,1100,0,62,0,50,2015,9,Septembre
15-Sep,-34,16,2590,99,41,0,235,2015,9,Septembre
15-Sep,-34,17,1264,0,148,210,210,2015,9,Septembre
15-Sep,-34,18,1400,0,0,0,0,2015,9,Septembre
15-Sep,-35,18,23730,1672,3207,4027,2395,2015,9,Septembre
15-Sep,-35,19,40240,2058,1245,5119,295,2015,9,Septembre
15-Sep,-36,18,1900,53,77,275,30,2015,9,Septembre
15-Sep,-36,19,26050,4245,1719,7289,294,2015,9,Septembre
15-Sep,-36,18,1900,53,77,275,30,2015,9,Septembre
15-Sep,-36,19,26050,4245,1719,7289,294,2015,9,Septembre
15-Sep,-35,18,23730,1672,3207,4027,2395,2015,9,Septembre
15-Sep,-35,19,40240,2058,1245,5119,295,2015,9,Septembre
15-Oct,-35,18,8450,770,209,228,910,2015,10,Octobre
15-Oct,-35,19,18950,263,0,994,0,2015,10,Octobre
15-Oct,-36,19,24280,1982,902,3085,452,2015,10,Octobre
15-Oct,-37,19,4100,408,544,793,50,2015,10,Octobre
15-Nov,-30,14,15600,408,6108,0,910,2015,11,Novembre
15-Nov,-30,15,1300,0,622,0,40,2015,11,Novembre
15-Nov,-31,15,1300,0,0,0,170,2015,11,Novembre
15-Nov,-33,16,1200,230,0,0,0,2015,11,Novembre
15-Nov,-34,16,800,0,113,0,30,2015,11,Novembre
15-Nov,-34,17,2200,0,0,0,0,2015,11,Novembre
15-Nov,-34,18,6450,0,0,57,0,2015,11,Novembre
15-Nov,-35,17,2400,132,28,54,50,2015,11,Novembre
15-Nov,-35,18,7837,197,86,1675,160,2015,11,Novembre
15-Nov,-35,19,32429,789,94,4695,565,2015,11,Novembre
15-Nov,-36,19,16550,2372,427,6325,220,2015,11,Novembre
15-Nov,-37,19,950,0,45,138,80,2015,11,Novembre
15-Nov,-37,19,950,0,45,138,80,2015,11,Novembre
15-Dec,-30,15,1500,0,142,0,0,2015,12,D¨¦cembre
15-Dec,-31,8,13800,132,254,51,21,2015,12,D¨¦cembre
15-Dec,-31,15,1500,0,61,0,0,2015,12,D¨¦cembre
15-Dec,-33,17,700,0,0,28,0,2015,12,D¨¦cembre
15-Dec,-34,17,7300,382,158,2170,9,2015,12,D¨¦cembre
15-Dec,-34,18,6500,0,0,85,0,2015,12,D¨¦cembre
15-Dec,-35,18,9200,921,164,7763,123,2015,12,D¨¦cembre
15-Dec,-35,19,5700,224,79,96,22,2015,12,D¨¦cembre
15-Dec,-36,18,1200,329,136,124,40,2015,12,D¨¦cembre
15-Dec,-36,19,4200,228,0,0,0,2015,12,D¨¦cembre
16-Jan,-31,8,5500,0,23,0,0,2016,1,Janvier
16-Jan,-33,17,1500,0,0,0,0,2016,1,Janvier
16-Jan,-34,17,3400,110,46,59,0,2016,1,Janvier
16-Jan,-34,18,3900,0,0,0,0,2016,1,Janvier
16-Jan,-35,18,4500,138,0,0,0,2016,1,Janvier
16-Jan,-35,19,8900,96,0,254,0,2016,1,Janvier
16-Jan,-36,19,15200,1431,0,645,0,2016,1,Janvier
16-Feb,-26,4,1400,1013,96,0,0,2016,2,F¨¦vrier
16-Feb,-26,6,1300,1249,0,0,10,2016,2,F¨¦vrier
16-Feb,-28,4,1400,362,73,0,15,2016,2,F¨¦vrier
16-Feb,-34,18,6000,0,0,57,0,2016,2,F¨¦vrier
16-Feb,-35,18,5000,0,0,0,0,2016,2,F¨¦vrier
16-Feb,-35,19,4400,208,0,114,0,2016,2,F¨¦vrier
16-Feb,-36,19,4200,526,94,86,0,2016,2,F¨¦vrier
16-Mar,-31,8,600,0,70,0,0,2016,3,Mars
16-Mar,-31,12,1400,103,308,116,35,2016,3,Mars
16-Mar,-31,13,1400,0,159,37,25,2016,3,Mars
16-Mar,-32,14,1400,0,69,32,45,2016,3,Mars
16-Mar,-33,14,4200,454,386,232,100,2016,3,Mars
16-Mar,-33,15,1250,0,85,453,95,2016,3,Mars
16-Mar,-34,17,1000,0,0,0,0,2016,3,Mars
16-Mar,-34,18,5400,0,57,250,0,2016,3,Mars
16-Mar,-35,18,9000,67,90,1280,8,2016,3,Mars
16-Mar,-35,19,9800,0,0,71,0,2016,3,Mars
16-Mar,-36,19,1000,0,0,47,0,2016,3,Mars
16-Apr,-30,12,7200,2959,763,774,680,2016,4,Avril
16-Apr,-30,14,6000,1197,599,689,730,2016,4,Avril
16-Apr,-31,12,2400,0,85,226,175,2016,4,Avril
16-Apr,-31,13,3600,710,458,458,255,2016,4,Avril
16-Apr,-31,14,6000,1598,1294,684,1032,2016,4,Avril
16-Apr,-32,12,2400,1578,68,147,25,2016,4,Avril
16-Apr,-32,14,1150,92,119,0,35,2016,4,Avril
16-Apr,-32,15,2350,171,303,90,70,2016,4,Avril
16-Apr,-34,17,8400,168,0,37,8,2016,4,Avril
16-Apr,-34,18,9400,0,0,75,0,2016,4,Avril
16-Apr,-35,17,1400,147,304,37,0,2016,4,Avril
16-Apr,-35,18,7450,849,947,497,95,2016,4,Avril
16-Apr,-35,19,5900,600,1603,1643,535,2016,4,Avril
16-Apr,-36,19,4200,2258,1300,1061,705,2016,4,Avril
16-May,-28,10,1560,255,358,128,130,2016,5,Mai
16-May,-28,11,1560,419,96,0,150,2016,5,Mai
16-May,-29,9,1560,150,106,77,150,2016,5,Mai
16-May,-29,11,1560,0,191,254,150,2016,5,Mai
